gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2573418934	7c5e863f-3f70-4933-b05d-fc57c66dd3f3	66d76c12-ba6c-4cc9-a375-afa8cea98a3c	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Vauquelinia	Vauquelinia californica		SPECIES	Vauquelinia pauciflora Standl.	Vauquelinia pauciflora	Standl.	MX		Durango	PRESENT		4cadac10-3e7b-11d9-8439-b8a03c50a862													3001755	3001749	PRESERVED_SPECIMEN	COLO	V	01141837	11098			CC_BY_4_0		R. D. Worthington			2021-04-02T13:38:25.811Z	StillImage	AMBIGUOUS_INSTITUTION;INSTITUTION_COLLECTION_MISMATCH
2573417459	7c5e863f-3f70-4933-b05d-fc57c66dd3f3	bc9ff476-f7fc-482d-83fc-c282e08247db	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Vauquelinia	Vauquelinia californica		SPECIES	Vauquelinia californica (Torr.) Sarg.	Vauquelinia californica	(Torr.) Sarg.	MX		Chihuahua	PRESENT		4cadac10-3e7b-11d9-8439-b8a03c50a862													3001749	3001749	PRESERVED_SPECIMEN	COLO	V	01141787				CC_BY_4_0		C. G. Pringle			2021-04-02T13:38:25.108Z	StillImage	AMBIGUOUS_INSTITUTION;INSTITUTION_COLLECTION_MISMATCH
2573417342	7c5e863f-3f70-4933-b05d-fc57c66dd3f3	7d79480a-2983-4d00-80f1-40494e9ad129	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Vauquelinia	Vauquelinia californica		SPECIES	Vauquelinia californica (Torr.) Sarg.	Vauquelinia californica	(Torr.) Sarg.	MX		Baja California	PRESENT		4cadac10-3e7b-11d9-8439-b8a03c50a862													3001749	3001749	PRESERVED_SPECIMEN	COLO	V	01141811				CC_BY_4_0		Reid Moran			2021-04-02T13:38:30.306Z	StillImage	AMBIGUOUS_INSTITUTION;INSTITUTION_COLLECTION_MISMATCH
2573417088	7c5e863f-3f70-4933-b05d-fc57c66dd3f3	bccbf602-dded-4522-b424-e6f693eceb8d	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Vauquelinia	Vauquelinia californica		SPECIES	Vauquelinia californica (Torr.) Sarg.	Vauquelinia californica	(Torr.) Sarg.	US	Blue Creek, 2 miles northeast of Cedar Springs, Big Bend State Park	Texas	PRESENT		4cadac10-3e7b-11d9-8439-b8a03c50a862	29.219884	-103.345197	2301.0						1937-07-26T00:00:00	26	7	1937	3001749	3001749	PRESERVED_SPECIMEN	COLO	V	01141795	51-434			CC_BY_4_0		Roseberry			2021-04-02T13:38:25.523Z	StillImage	AMBIGUOUS_INSTITUTION;INSTITUTION_COLLECTION_MISMATCH
2573416717	7c5e863f-3f70-4933-b05d-fc57c66dd3f3	aa461b47-e646-4186-a0dc-b1e5f6c38493	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Vauquelinia	Vauquelinia californica		SPECIES	Vauquelinia californica (Torr.) Sarg.	Vauquelinia californica	(Torr.) Sarg.	US	Pantano	Arizona	PRESENT		4cadac10-3e7b-11d9-8439-b8a03c50a862									1881-03-01T00:00:00		3	1881	3001749	3001749	PRESERVED_SPECIMEN	COLO	V	01141829	1881	COLO Staff		CC_BY_4_0		G. R. Vasey			2021-04-02T13:38:25.820Z	StillImage	RECORDED_DATE_INVALID;AMBIGUOUS_INSTITUTION;INSTITUTION_COLLECTION_MISMATCH
2565490068	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3e34514f4-7e36-45d4-bb97-8124e70e470d	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Vauquelinia	Vauquelinia californica		SPECIES	Vauquelinia californica (Torr.) Sarg.	Vauquelinia californica		US	Apache Trail - near Sxih on way to Mesa.	Arizona	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1928-11-05T00:00:00	5	11	1928	3001749	3001749	PRESERVED_SPECIMEN	US	Botany	1477627	341			CC0_1_0		S. D. McKelvey			2021-04-28T10:23:31.165Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2565484002	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3b155935b-8f58-42ab-bd1b-c794a49aa490	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Vauquelinia	Vauquelinia californica		SPECIES	Vauquelinia californica (Torr.) Sarg.	Vauquelinia californica		US	Pantano.	Arizona	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1881-01-01T00:00:00			1881	3001749	3001749	PRESERVED_SPECIMEN	US	Botany	74046	s.n.			CC0_1_0		G. R. Vasey			2021-04-28T10:24:36.565Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2565466818	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3ac3c464a-afb3-49da-ac2e-16f93eabdaf3	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Vauquelinia	Vauquelinia californica		SPECIES	Vauquelinia californica (Torr.) Sarg.	Vauquelinia californica		US	Southern Arizona. Devils Canyon. Pinal Co. near Superior.	Arizona	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862													3001749	3001749	PRESERVED_SPECIMEN	US	Botany	1469976	5541			CC0_1_0		R. H. Peebles & G. J. Harrison			2021-04-28T10:23:28.452Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2565463806	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3f38185da-79cc-4175-8638-55735cec3113	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Vauquelinia	Vauquelinia californica		SPECIES	Vauquelinia californica (Torr.) Sarg.	Vauquelinia californica		US	Rincon Mts.	Arizona	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1896-09-01T00:00:00		9	1896	3001749	3001749	PRESERVED_SPECIMEN	US	Botany	479498	s.n.			CC0_1_0		B. Fernow			2021-04-28T10:24:21.042Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2565456810	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3f79a4b81-ac59-4de0-a3fa-e38a771febd8	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Vauquelinia	Vauquelinia californica		SPECIES	Vauquelinia californica (Torr.) Sarg.	Vauquelinia californica		US	Chisos Mts.	Texas	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862													3001749	3001749	PRESERVED_SPECIMEN	US	Botany	1289962	3895			CC0_1_0		B. C. Tharp			2021-04-28T10:23:29.299Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2565447507	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3a7782e70-dace-4d9c-bd47-c02bb65522e9	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Vauquelinia	Vauquelinia californica		SPECIES	Vauquelinia pauciflora Standl.	Vauquelinia pauciflora	Standl.	US	On road from McGoffin Ranch House to Guadalupe Canyon, on southwest-facing hillslope to northeast of road. NW¼ of SE¼ of S7. T24S R32E. Cochise County.	Arizona	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862					1366.0				1981-08-16T00:00:00	16	8	1981	3001755	3001749	PRESERVED_SPECIMEN	US	Botany	3197437	872			CC0_1_0		Reichenbacher, F. W.			2021-04-28T10:24:13.824Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2565443332	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3a2df704b-e718-4308-aecb-3871644e26a5	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Vauquelinia	Vauquelinia californica		SPECIES	Vauquelinia californica (Torr.) Sarg.	Vauquelinia californica		US	Southern Arizona. Near Canyon Lake, Salt River.	Arizona	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862													3001749	3001749	PRESERVED_SPECIMEN	US	Botany	1469975	5538			CC0_1_0		R. H. Peebles & G. J. Harrison			2021-04-28T10:23:25.578Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2565426270	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3d4d0e9be-4999-42f6-9c26-48afd19c9bf1	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Vauquelinia	Vauquelinia californica		SPECIES	Vauquelinia californica (Torr.) Sarg.	Vauquelinia californica		US	Catalina Mts. Sabino Canyon.	Arizona	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862					1219.0				1903-08-19T00:00:00	19	8	1903	3001749	3001749	PRESERVED_SPECIMEN	US	Botany	856994	s.n.			CC0_1_0		M. E. Jones			2021-04-28T10:24:07.247Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2565415153	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3c6047a5c-20a1-4d85-8808-98e312ccee94	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Vauquelinia	Vauquelinia californica		SPECIES	Vauquelinia californica (Torr.) Sarg.	Vauquelinia californica		US	Cochise Co. 25 mi. E of Douglas & about 2 mi. W of entrance to Guadalupe Canyon on a low limestone hillside.	Arizona	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862					1311.0				1978-06-03T00:00:00	3	6	1978	3001749	3001749	PRESERVED_SPECIMEN	US	Botany	3073908	4261			CC0_1_0		W. Hess & G. Wilhelm			2021-04-28T10:24:10.575Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2565413138	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3c3d30465-2079-4cc8-ac6a-e4916e3dea1e	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Vauquelinia	Vauquelinia californica		SPECIES	Vauquelinia californica (Torr.) Sarg.	Vauquelinia californica		US	Fish Creek, Apache Trail.	Arizona	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1929-05-21T00:00:00	21	5	1929	3001749	3001749	PRESERVED_SPECIMEN	US	Botany	1522300	17386			CC0_1_0		A. Eastwood			2021-04-28T10:24:15.161Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2565411143	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3c148ee8d-b461-4561-a130-bf28c7cd74da	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Vauquelinia	Vauquelinia californica		SPECIES	Vauquelinia californica (Torr.) Sarg.	Vauquelinia californica		US	Tucson.	Arizona	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1905-07-20T00:00:00	20	7	1905	3001749	3001749	PRESERVED_SPECIMEN	US	Botany	499949	s.n.			CC0_1_0		Mrs. G. Wilcox			2021-04-28T10:22:46.444Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2565405157	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3cca8a77d-2a2c-4c9f-b3bd-7b485934ffd6	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Vauquelinia	Vauquelinia californica		SPECIES	Vauquelinia californica (Torr.) Sarg.	Vauquelinia californica		US	Sta. Catalina Mts.	Arizona	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862													3001749	3001749	PRESERVED_SPECIMEN	US	Botany	441756	s.n.			CC0_1_0		J. W. Toumey			2021-04-28T10:23:27.443Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2565396262	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/39a067c51-f672-4ef2-8be2-bd5c74f1af71	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Vauquelinia	Vauquelinia californica		SPECIES	Vauquelinia californica (Torr.) Sarg.	Vauquelinia californica		US	Fish Creek on Apache Trail.	Arizona	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1929-05-29T00:00:00	29	5	1929	3001749	3001749	PRESERVED_SPECIMEN	US	Botany	1477656	1175			CC0_1_0		S. D. McKelvey			2021-04-28T10:24:03.957Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2565394804	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/38fc605f0-c38e-4877-9888-9d335752e4d6	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Vauquelinia	Vauquelinia californica		SPECIES	Vauquelinia californica (Torr.) Sarg.	Vauquelinia californica		US	Pantano.	Arizona	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1881-03-01T00:00:00		3	1881	3001749	3001749	PRESERVED_SPECIMEN	US	Botany	477555	s.n.			CC0_1_0		G. R. Vasey			2021-04-28T10:23:14.665Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2565394242	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/38bce9d79-b476-4f8e-87ee-dc2eaf55ac1c	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Vauquelinia	Vauquelinia californica		SPECIES	Vauquelinia californica (Torr.) Sarg.	Vauquelinia californica		US	The Pacific Slope. Santa Catalina Mountains.	Arizona	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862					1219.0	305.0			1881-06-22T00:00:00	22	6	1881	3001749	3001749	PRESERVED_SPECIMEN	US	Botany	74045	s.n.			CC0_1_0		C. G. Pringle			2021-04-28T10:24:02.544Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2565393404	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3859ae11c-577b-4796-8a95-2a0d6d0de260	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Vauquelinia	Vauquelinia californica		SPECIES	Vauquelinia californica (Torr.) Sarg.	Vauquelinia californica		US	Pima Co. Sabino Canyon, Santa Catalina Mts.	Arizona	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1920-01-03T00:00:00	3	1	1920	3001749	3001749	PRESERVED_SPECIMEN	US	Botany	1071576	133			CC0_1_0		E. B. Bartram			2021-04-28T10:23:22.003Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2565392926	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/381ffebad-7e40-44eb-9fcd-92b780a8b2fd	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Vauquelinia	Vauquelinia californica		SPECIES	Vauquelinia californica (Torr.) Sarg.	Vauquelinia californica		US	Santa Catalina Mountains, near Mt. Lemmon Road. Pima County.	Arizona	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862					1372.0				1945-10-25T00:00:00	25	10	1945	3001749	3001749	PRESERVED_SPECIMEN	US	Botany	1972355	3446			CC0_1_0		F. W. Gould			2021-04-28T10:24:02.877Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2565389810	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/36ae0d5ef-386d-473b-85ad-7eb5a4e26ff0	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Vauquelinia	Vauquelinia californica		SPECIES	Vauquelinia californica (Torr.) Sarg.	Vauquelinia californica		US	Pima Co. Molino Canyon, General Hitchcock Hwy. to Mt. Lemmon, 14 mi. NE of Tucson. SE facing slope in open grassland.	Arizona	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862	32.67	-111.05			1219.0				1978-06-01T00:00:00	1	6	1978	3001749	3001749	PRESERVED_SPECIMEN	US	Botany	3073906	4256			CC0_1_0		W. Hess & G. Wilhelm			2021-04-28T10:24:01.184Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2565389033	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3655b83e1-8251-4bcf-bafa-93cf9d9808b7	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Vauquelinia	Vauquelinia californica		SPECIES	Vauquelinia californica (Torr.) Sarg.	Vauquelinia californica		US	Maricopa Co. 11 mi NE of Apache Junct. & 3 mi. W of Tortilla Flats off St. Hwy. 88 near Apache gap. R9E, T2N, Sec. 5.	Arizona	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862					564.0				1978-05-30T00:00:00	30	5	1978	3001749	3001749	PRESERVED_SPECIMEN	US	Botany	3073904	4251			CC0_1_0		W. Hess & G. Wilhelm			2021-04-28T10:23:16.112Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2565386481	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3532ae7c5-d7ce-4f80-9dfc-e4dbc84831cf	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Vauquelinia	Vauquelinia californica		SPECIES	Vauquelinia californica (Torr.) Sarg.	Vauquelinia californica		US	Superior, along streams.	Arizona	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1935-06-09T00:00:00	9	6	1935	3001749	3001749	PRESERVED_SPECIMEN	US	Botany	1682908	1354			CC0_1_0		J. Whitehead			2021-04-28T10:24:31.641Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2565384635	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3454a5762-6ad0-4876-bf51-e3d2301e540c	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Vauquelinia	Vauquelinia californica		SPECIES	Vauquelinia californica (Torr.) Sarg.	Vauquelinia californica		US	Fish Creek.	Arizona	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862					914.0				1913-12-01T00:00:00		12	1913	3001749	3001749	PRESERVED_SPECIMEN	US	Botany	693747	s.n.			CC0_1_0		H. Barber			2021-04-28T10:23:11.764Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2565384564	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/344af0025-9a73-4ed9-a3a3-9619fbf5bbfd	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Vauquelinia	Vauquelinia californica		SPECIES	Vauquelinia californica (Torr.) Sarg.	Vauquelinia californica		US	Sabino Canon, Santa Catalina For. Res.	Arizona	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862					1219.0				1906-08-07T00:00:00	7	8	1906	3001749	3001749	PRESERVED_SPECIMEN	US	Botany	1584608	s.n.			CC0_1_0		J. Holmes			2021-04-28T10:24:04.182Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2565382612	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/336887cd6-dc86-404c-97de-efb0852d7fc1	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Vauquelinia	Vauquelinia californica		SPECIES	Vauquelinia californica (Torr.) Sarg.	Vauquelinia californica		US	Apache Trail, Maricopa County. 1 mi. n. of Apache Gap.	Arizona	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862					701.0				1932-01-03T00:00:00	3	1	1932	3001749	3001749	PRESERVED_SPECIMEN	US	Botany	1620205	8731			CC0_1_0		J. W. Gillespie			2021-04-28T10:23:19.407Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2565381962	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/331bcc175-fa55-446a-9400-08a36d4c7ab0	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Vauquelinia	Vauquelinia californica		SPECIES	Vauquelinia californica (Torr.) Sarg.	Vauquelinia californica		US	Santa Catalina Mts. Sabino Canon.	Arizona	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862													3001749	3001749	PRESERVED_SPECIMEN	US	Botany	661254	228a			CC0_1_0		J. J. Thornber			2021-04-28T10:24:04.189Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2565381361	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/32da4a395-a92c-48a0-a532-a6cf609b3773	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Vauquelinia	Vauquelinia californica		SPECIES	Vauquelinia californica (Torr.) Sarg.	Vauquelinia californica		US	Catalina Mts. Sabino Canyon.	Arizona	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862					914.0				1903-08-18T00:00:00	18	8	1903	3001749	3001749	PRESERVED_SPECIMEN	US	Botany	855640	s.n.			CC0_1_0		M. E. Jones			2021-04-28T10:24:29.556Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2565379805	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3221d75a1-c2f8-4361-b650-d3ff67e33d30	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Vauquelinia	Vauquelinia californica		SPECIES	Vauquelinia californica (Torr.) Sarg.	Vauquelinia californica		US	Fenced area, Santa Rita Forest Reserve.	Arizona	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1903-06-24T00:00:00	24	6	1903	3001749	3001749	PRESERVED_SPECIMEN	US	Botany	496431	4789			CC0_1_0		D. Griffiths			2021-04-28T10:23:56.766Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2565378850	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/31b2cc75c-5901-4bcb-ae6e-b8660bb6c182	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Vauquelinia	Vauquelinia californica		SPECIES	Vauquelinia californica (Torr.) Sarg.	Vauquelinia californica		US	Pinal Co. Boyce Thompson SW Arb., 1 mi. W of Superior off U.S. 60. R12E, T1S, Sec. 7. On hillside above Queen Crk.	Arizona	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862					792.0				1978-05-31T00:00:00	31	5	1978	3001749	3001749	PRESERVED_SPECIMEN	US	Botany	3073905	4253			CC0_1_0		W. Hess & G. Wilhelm			2021-04-28T10:24:02.124Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2565377235	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/30fb92035-59dc-4dfd-b735-b3bd7b5b5ce9	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Vauquelinia	Vauquelinia californica		SPECIES	Vauquelinia californica (Torr.) Sarg.	Vauquelinia californica		US	The Basin, Santa Catalina Mts.	Arizona	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1916-08-09T00:00:00	9	8	1916	3001749	3001749	PRESERVED_SPECIMEN	US	Botany	891035	C16521			CC0_1_0		J. A. Harris			2021-04-28T10:23:59.957Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2565375386	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/301a0bf0a-dce8-4fe6-82c0-2b9f4ab3401c	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Vauquelinia	Vauquelinia californica		SPECIES	Vauquelinia californica (Torr.) Sarg.	Vauquelinia californica		US	Hidalgo Co. Guadalupe Canyon drainage, 20 mi. E of Douglas, Ariz. & 3 mi N. along NM-Ariz. border from U.S.-Mexico border.	New Mexico	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862					1524.0				1975-04-25T00:00:00	25	4	1975	3001749	3001749	PRESERVED_SPECIMEN	US	Botany	3073901	3445			CC0_1_0		W. Hess & W. Stickney			2021-04-28T10:23:55.890Z	StillImage	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
